run_id,ld,s,seed,model,pred,tp
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2821,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2351,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2317,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2695,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2593,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2624,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2341,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.248,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2538,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2597,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2255,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2779,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2703,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2995,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2695,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.28,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3518,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3957,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2888,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2251,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2194,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2664,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2684,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3136,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2106,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2339,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2098,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2363,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2641,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2852,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2142,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2268,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2706,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3083,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2627,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2022,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1994,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2015,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2622,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2708,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2352,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2388,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3021,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2207,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2711,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2295,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2854,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2757,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2962,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3078,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2196,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1834,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1884,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2057,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2253,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2635,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2041,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2097,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.246,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2035,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2147,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2112,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2303,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2509,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2376,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2169,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.261,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2451,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2688,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2427,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2218,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2537,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3015,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2873,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3832,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2276,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.285,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2742,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2017,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1973,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2253,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.259,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2327,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.242,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2573,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2832,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2488,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.265,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2335,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2353,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1895,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1818,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2528,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2651,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2115,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2093,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2587,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.301,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2535,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2656,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2941,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2135,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2787,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2037,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2623,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2855,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2192,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2518,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2904,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2767,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2647,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2483,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2543,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3021,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2606,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2669,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2385,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2125,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2167,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2689,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2282,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2146,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2417,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2705,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.22,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3166,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3317,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3504,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3318,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1906,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2637,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2872,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2612,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.211,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2447,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2881,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2677,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2366,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2755,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2298,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2957,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2448,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2211,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3547,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2736,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2106,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3119,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2869,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2184,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2726,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2581,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2697,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2329,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3298,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3753,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3428,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3894,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2716,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3307,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2891,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2616,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2655,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2979,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2291,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2514,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2792,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.313,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2459,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2598,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2912,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2897,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3232,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2582,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2574,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2584,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1988,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1963,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2678,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3029,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2729,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2505,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2051,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2165,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.297,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2918,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2394,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2883,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2715,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2731,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2397,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2554,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2458,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2423,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2142,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2769,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2756,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2852,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2804,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3287,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3346,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2702,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2681,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2987,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3212,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2169,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2414,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.249,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2291,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2555,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.217,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2534,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.25,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2803,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3043,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2802,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2905,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3072,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2209,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1825,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1811,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.183,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.306,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2867,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2863,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2189,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.239,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.196,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2003,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2285,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2658,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.213,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2448,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2657,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2743,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1849,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1901,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2256,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2601,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3148,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2936,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.423,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3102,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2557,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2958,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2795,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3017,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3301,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.327,0.3
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3167,0.41
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2025,0.1
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2001,0.1
